season,round,race_name,driver_code,fp_session,fp_gap_to_best_seconds
2024,9,Canadian Grand Prix,BOT,FP1,3.235
2024,9,Canadian Grand Prix,BOT,FP2,0.8075
2024,9,Canadian Grand Prix,BOT,FP3,1.113
2024,9,Canadian Grand Prix,GAS,FP1,3.149
2024,9,Canadian Grand Prix,GAS,FP2,2.9455
2024,9,Canadian Grand Prix,GAS,FP3,2.268
2024,9,Canadian Grand Prix,HAM,FP1,4.772
2024,9,Canadian Grand Prix,HAM,FP2,0.5355
2024,9,Canadian Grand Prix,HAM,FP3,1.8475000000000001
2024,9,Canadian Grand Prix,HUL,FP2,0.727
2024,9,Canadian Grand Prix,HUL,FP3,2.431
2024,9,Canadian Grand Prix,LEC,FP1,3.73
2024,9,Canadian Grand Prix,LEC,FP2,1.337
2024,9,Canadian Grand Prix,LEC,FP3,0.678
2024,9,Canadian Grand Prix,MAG,FP1,4.617
2024,9,Canadian Grand Prix,MAG,FP2,0.6365
2024,9,Canadian Grand Prix,MAG,FP3,2.5435
2024,9,Canadian Grand Prix,NOR,FP1,0.0
2024,9,Canadian Grand Prix,NOR,FP2,2.9995000000000003
2024,9,Canadian Grand Prix,NOR,FP3,1.6785
2024,9,Canadian Grand Prix,OCO,FP2,0.4355
2024,9,Canadian Grand Prix,OCO,FP3,2.1545
2024,9,Canadian Grand Prix,PER,FP1,4.207
2024,9,Canadian Grand Prix,PER,FP2,0.0
2024,9,Canadian Grand Prix,PER,FP3,0.371
2024,9,Canadian Grand Prix,PIA,FP1,2.319
2024,9,Canadian Grand Prix,PIA,FP2,2.0415
2024,9,Canadian Grand Prix,PIA,FP3,1.2275
2024,9,Canadian Grand Prix,RIC,FP1,5.027
2024,9,Canadian Grand Prix,RIC,FP2,0.2305
2024,9,Canadian Grand Prix,RIC,FP3,1.8285
2024,9,Canadian Grand Prix,RUS,FP1,4.106
2024,9,Canadian Grand Prix,RUS,FP2,1.1935
2024,9,Canadian Grand Prix,RUS,FP3,0.373
2024,9,Canadian Grand Prix,SAI,FP1,3.05
2024,9,Canadian Grand Prix,SAI,FP2,1.022
2024,9,Canadian Grand Prix,SAI,FP3,1.052
2024,9,Canadian Grand Prix,SAR,FP2,1.2245
2024,9,Canadian Grand Prix,SAR,FP3,2.4015
2024,9,Canadian Grand Prix,STR,FP2,0.3665
2024,9,Canadian Grand Prix,STR,FP3,2.324
2024,9,Canadian Grand Prix,TSU,FP1,4.6
2024,9,Canadian Grand Prix,TSU,FP2,0.1665
2024,9,Canadian Grand Prix,TSU,FP3,1.8439999999999999
2024,9,Canadian Grand Prix,VER,FP1,2.067
2024,9,Canadian Grand Prix,VER,FP2,1.4675
2024,9,Canadian Grand Prix,VER,FP3,0.0
2024,9,Canadian Grand Prix,ZHO,FP2,1.2435
2024,10,Spanish Grand Prix,ALB,FP1,1.626
2024,10,Spanish Grand Prix,ALB,FP2,2.466
2024,10,Spanish Grand Prix,ALB,FP3,0.836
2024,10,Spanish Grand Prix,ALO,FP1,1.26
2024,10,Spanish Grand Prix,ALO,FP2,2.163
2024,10,Spanish Grand Prix,ALO,FP3,1.127
2024,10,Spanish Grand Prix,BEA,FP1,2.713
2024,10,Spanish Grand Prix,BOT,FP1,1.6195
2024,10,Spanish Grand Prix,BOT,FP2,1.2055
2024,10,Spanish Grand Prix,BOT,FP3,3.2695
2024,10,Spanish Grand Prix,GAS,FP1,1.6855
2024,10,Spanish Grand Prix,GAS,FP2,1.422
2024,10,Spanish Grand Prix,GAS,FP3,1.268
2024,10,Spanish Grand Prix,HAM,FP1,0.779
2024,10,Spanish Grand Prix,HAM,FP2,0.1885
2024,10,Spanish Grand Prix,HAM,FP3,0.4865
2024,10,Spanish Grand Prix,HUL,FP2,2.056
2024,10,Spanish Grand Prix,HUL,FP3,1.8465
2024,10,Spanish Grand Prix,LEC,FP1,1.062
2024,10,Spanish Grand Prix,LEC,FP2,0.0
2024,10,Spanish Grand Prix,LEC,FP3,2.085
2024,10,Spanish Grand Prix,MAG,FP1,2.849
2024,10,Spanish Grand Prix,MAG,FP2,1.567
2024,10,Spanish Grand Prix,MAG,FP3,1.1179999999999999
2024,10,Spanish Grand Prix,NOR,FP1,2.977
2024,10,Spanish Grand Prix,NOR,FP2,0.391
2024,10,Spanish Grand Prix,NOR,FP3,0.0
2024,10,Spanish Grand Prix,OCO,FP1,1.522
2024,10,Spanish Grand Prix,OCO,FP2,1.3
2024,10,Spanish Grand Prix,OCO,FP3,2.972
2024,10,Spanish Grand Prix,PER,FP1,1.089
2024,10,Spanish Grand Prix,PER,FP2,1.654
2024,10,Spanish Grand Prix,PER,FP3,1.502
2024,10,Spanish Grand Prix,PIA,FP1,1.0965
2024,10,Spanish Grand Prix,PIA,FP2,1.312
2024,10,Spanish Grand Prix,PIA,FP3,0.98
2024,10,Spanish Grand Prix,RIC,FP1,2.1525
2024,10,Spanish Grand Prix,RIC,FP2,2.116
2024,10,Spanish Grand Prix,RIC,FP3,1.1345
2024,10,Spanish Grand Prix,RUS,FP1,0.2035
2024,10,Spanish Grand Prix,RUS,FP2,0.283
2024,10,Spanish Grand Prix,RUS,FP3,3.722
2024,10,Spanish Grand Prix,SAI,FP1,1.7189999999999999
2024,10,Spanish Grand Prix,SAI,FP2,0.94
2024,10,Spanish Grand Prix,SAI,FP3,0.001
2024,10,Spanish Grand Prix,SAR,FP1,2.246
2024,10,Spanish Grand Prix,SAR,FP2,2.3055
2024,10,Spanish Grand Prix,SAR,FP3,1.5510000000000002
2024,10,Spanish Grand Prix,STR,FP1,2.1390000000000002
2024,10,Spanish Grand Prix,STR,FP2,1.756
2024,10,Spanish Grand Prix,STR,FP3,1.8519999999999999
2024,10,Spanish Grand Prix,TSU,FP1,1.4929999999999999
2024,10,Spanish Grand Prix,TSU,FP2,1.9055
2024,10,Spanish Grand Prix,TSU,FP3,2.165
2024,10,Spanish Grand Prix,VER,FP1,0.0
2024,10,Spanish Grand Prix,VER,FP2,0.641
2024,10,Spanish Grand Prix,VER,FP3,0.702
2024,10,Spanish Grand Prix,ZHO,FP1,2.0575
2024,10,Spanish Grand Prix,ZHO,FP2,2.3689999999999998
2024,10,Spanish Grand Prix,ZHO,FP3,2.477
2024,11,Austrian Grand Prix,ALB,FP1,1.4075
2024,11,Austrian Grand Prix,ALO,FP1,0.6055
2024,11,Austrian Grand Prix,BOT,FP1,0.2715
2024,11,Austrian Grand Prix,GAS,FP1,0.642
2024,11,Austrian Grand Prix,HAM,FP1,2.2295
2024,11,Austrian Grand Prix,HUL,FP1,0.092
2024,11,Austrian Grand Prix,LEC,FP1,1.5085
2024,11,Austrian Grand Prix,MAG,FP1,0.3125
2024,11,Austrian Grand Prix,NOR,FP1,0.6975
2024,11,Austrian Grand Prix,OCO,FP1,0.6485
2024,11,Austrian Grand Prix,PER,FP1,0.0
2024,11,Austrian Grand Prix,PIA,FP1,2.0665
2024,11,Austrian Grand Prix,RIC,FP1,0.9545
2024,11,Austrian Grand Prix,RUS,FP1,1.7875
2024,11,Austrian Grand Prix,SAI,FP1,0.586
2024,11,Austrian Grand Prix,SAR,FP1,0.724
2024,11,Austrian Grand Prix,STR,FP1,1.5205
2024,11,Austrian Grand Prix,TSU,FP1,0.3145
2024,11,Austrian Grand Prix,VER,FP1,0.1765
2024,11,Austrian Grand Prix,ZHO,FP1,0.8505
2024,12,British Grand Prix,ALB,FP1,2.425
2024,12,British Grand Prix,ALB,FP2,2.385
2024,12,British Grand Prix,ALB,FP3,2.4815
2024,12,British Grand Prix,ALO,FP1,1.675
2024,12,British Grand Prix,ALO,FP2,0.2095
2024,12,British Grand Prix,ALO,FP3,1.207
2024,12,British Grand Prix,BEA,FP1,3.608
2024,12,British Grand Prix,BOT,FP1,1.8199999999999998
2024,12,British Grand Prix,BOT,FP2,0.5405
2024,12,British Grand Prix,BOT,FP3,2.867
2024,12,British Grand Prix,COL,FP1,3.171
2024,12,British Grand Prix,DOO,FP1,1.901
2024,12,British Grand Prix,GAS,FP2,0.3825
2024,12,British Grand Prix,HAD,FP1,2.536
2024,12,British Grand Prix,HAM,FP1,0.319
2024,12,British Grand Prix,HAM,FP2,1.0565
2024,12,British Grand Prix,HAM,FP3,1.4885
2024,12,British Grand Prix,HUL,FP1,3.5655
2024,12,British Grand Prix,HUL,FP2,0.774
2024,12,British Grand Prix,HUL,FP3,1.7894999999999999
2024,12,British Grand Prix,LEC,FP1,2.509
2024,12,British Grand Prix,LEC,FP2,3.5465
2024,12,British Grand Prix,LEC,FP3,1.2725
2024,12,British Grand Prix,MAG,FP2,0.7465
2024,12,British Grand Prix,MAG,FP3,2.1885
2024,12,British Grand Prix,NOR,FP1,1.685
2024,12,British Grand Prix,NOR,FP2,3.2245
2024,12,British Grand Prix,NOR,FP3,0.0
2024,12,British Grand Prix,OCO,FP1,0.681
2024,12,British Grand Prix,OCO,FP2,0.2385
2024,12,British Grand Prix,OCO,FP3,2.4125
2024,12,British Grand Prix,PER,FP2,0.1375
2024,12,British Grand Prix,PER,FP3,2.903
2024,12,British Grand Prix,PIA,FP1,0.1125
2024,12,British Grand Prix,PIA,FP2,3.3745
2024,12,British Grand Prix,PIA,FP3,1.9304999999999999
2024,12,British Grand Prix,RIC,FP1,1.44
2024,12,British Grand Prix,RIC,FP2,0.6855
2024,12,British Grand Prix,RIC,FP3,2.664
2024,12,British Grand Prix,RUS,FP1,3.234
2024,12,British Grand Prix,RUS,FP2,3.5164999999999997
2024,12,British Grand Prix,RUS,FP3,1.1245
2024,12,British Grand Prix,SAI,FP1,1.617
2024,12,British Grand Prix,SAI,FP2,0.1815
2024,12,British Grand Prix,SAI,FP3,1.5045
2024,12,British Grand Prix,SAR,FP2,0.203
2024,12,British Grand Prix,SAR,FP3,3.1005
2024,12,British Grand Prix,STR,FP1,0.0
2024,12,British Grand Prix,STR,FP2,0.3395
2024,12,British Grand Prix,STR,FP3,1.9625
2024,12,British Grand Prix,TSU,FP1,2.0105
2024,12,British Grand Prix,TSU,FP2,0.339
2024,12,British Grand Prix,TSU,FP3,2.856
2024,12,British Grand Prix,VER,FP1,3.059
2024,12,British Grand Prix,VER,FP2,3.5060000000000002
2024,12,British Grand Prix,VER,FP3,0.6765
2024,12,British Grand Prix,ZHO,FP1,1.83
2024,12,British Grand Prix,ZHO,FP2,0.0
2024,12,British Grand Prix,ZHO,FP3,3.2975
2024,13,Hungarian Grand Prix,ALB,FP1,0.8
2024,13,Hungarian Grand Prix,ALB,FP2,0.7075
2024,13,Hungarian Grand Prix,ALB,FP3,0.9565
2024,13,Hungarian Grand Prix,ALO,FP1,0.527
2024,13,Hungarian Grand Prix,ALO,FP2,0.8155
2024,13,Hungarian Grand Prix,ALO,FP3,1.3625
2024,13,Hungarian Grand Prix,BEA,FP1,1.5274999999999999
2024,13,Hungarian Grand Prix,BOT,FP1,0.365
2024,13,Hungarian Grand Prix,BOT,FP2,0.9875
2024,13,Hungarian Grand Prix,BOT,FP3,1.3455
2024,13,Hungarian Grand Prix,GAS,FP1,1.028
2024,13,Hungarian Grand Prix,GAS,FP2,1.0615
2024,13,Hungarian Grand Prix,GAS,FP3,1.8005
2024,13,Hungarian Grand Prix,HAM,FP1,0.705
2024,13,Hungarian Grand Prix,HAM,FP2,0.1065
2024,13,Hungarian Grand Prix,HAM,FP3,0.8605
2024,13,Hungarian Grand Prix,HUL,FP2,1.6395
2024,13,Hungarian Grand Prix,HUL,FP3,0.8605
2024,13,Hungarian Grand Prix,LEC,FP1,0.957
2024,13,Hungarian Grand Prix,LEC,FP2,2.437
2024,13,Hungarian Grand Prix,LEC,FP3,1.2185
2024,13,Hungarian Grand Prix,MAG,FP1,1.3479999999999999
2024,13,Hungarian Grand Prix,MAG,FP2,1.1655
2024,13,Hungarian Grand Prix,MAG,FP3,1.2735
2024,13,Hungarian Grand Prix,NOR,FP1,0.688
2024,13,Hungarian Grand Prix,NOR,FP2,0.6195
2024,13,Hungarian Grand Prix,NOR,FP3,0.0
2024,13,Hungarian Grand Prix,OCO,FP1,1.438
2024,13,Hungarian Grand Prix,OCO,FP2,1.2755
2024,13,Hungarian Grand Prix,OCO,FP3,1.5405
2024,13,Hungarian Grand Prix,PER,FP1,0.202
2024,13,Hungarian Grand Prix,PER,FP2,0.136
2024,13,Hungarian Grand Prix,PER,FP3,1.4555
2024,13,Hungarian Grand Prix,PIA,FP1,0.172
2024,13,Hungarian Grand Prix,PIA,FP2,1.293
2024,13,Hungarian Grand Prix,PIA,FP3,0.6505
2024,13,Hungarian Grand Prix,RIC,FP1,0.8035
2024,13,Hungarian Grand Prix,RIC,FP2,0.134
2024,13,Hungarian Grand Prix,RIC,FP3,0.7405
2024,13,Hungarian Grand Prix,RUS,FP1,0.3445
2024,13,Hungarian Grand Prix,RUS,FP2,0.0
2024,13,Hungarian Grand Prix,RUS,FP3,0.212
2024,13,Hungarian Grand Prix,SAI,FP1,0.846
2024,13,Hungarian Grand Prix,SAI,FP2,0.4925
2024,13,Hungarian Grand Prix,SAI,FP3,0.8115
2024,13,Hungarian Grand Prix,SAR,FP1,0.896
2024,13,Hungarian Grand Prix,SAR,FP2,0.7155
2024,13,Hungarian Grand Prix,SAR,FP3,1.2405
2024,13,Hungarian Grand Prix,STR,FP1,1.343
2024,13,Hungarian Grand Prix,STR,FP2,1.1315
2024,13,Hungarian Grand Prix,STR,FP3,1.8155000000000001
2024,13,Hungarian Grand Prix,TSU,FP1,0.798
2024,13,Hungarian Grand Prix,TSU,FP2,1.1724999999999999
2024,13,Hungarian Grand Prix,TSU,FP3,0.7735
2024,13,Hungarian Grand Prix,VER,FP1,0.0
2024,13,Hungarian Grand Prix,VER,FP2,0.1685
2024,13,Hungarian Grand Prix,VER,FP3,1.4935
2024,13,Hungarian Grand Prix,ZHO,FP1,1.284
2024,13,Hungarian Grand Prix,ZHO,FP2,1.552
2024,13,Hungarian Grand Prix,ZHO,FP3,1.966
2024,14,Belgian Grand Prix,ALB,FP1,3.227
2024,14,Belgian Grand Prix,ALB,FP2,0.6
2024,14,Belgian Grand Prix,ALB,FP3,5.0445
2024,14,Belgian Grand Prix,ALO,FP1,1.354
2024,14,Belgian Grand Prix,ALO,FP2,0.884
2024,14,Belgian Grand Prix,ALO,FP3,5.6725
2024,14,Belgian Grand Prix,BOT,FP1,0.484
2024,14,Belgian Grand Prix,BOT,FP2,0.296
2024,14,Belgian Grand Prix,BOT,FP3,4.0935
2024,14,Belgian Grand Prix,GAS,FP1,0.24
2024,14,Belgian Grand Prix,GAS,FP2,0.856
2024,14,Belgian Grand Prix,GAS,FP3,2.0015
2024,14,Belgian Grand Prix,HAM,FP1,1.817
2024,14,Belgian Grand Prix,HAM,FP2,0.426
2024,14,Belgian Grand Prix,HAM,FP3,4.3525
2024,14,Belgian Grand Prix,HUL,FP1,1.418
2024,14,Belgian Grand Prix,HUL,FP2,0.267
2024,14,Belgian Grand Prix,HUL,FP3,5.6415
2024,14,Belgian Grand Prix,LEC,FP1,3.106
2024,14,Belgian Grand Prix,LEC,FP2,2.6935000000000002
2024,14,Belgian Grand Prix,LEC,FP3,4.1125
2024,14,Belgian Grand Prix,MAG,FP1,1.7505
2024,14,Belgian Grand Prix,MAG,FP2,0.635
2024,14,Belgian Grand Prix,NOR,FP1,3.5620000000000003
2024,14,Belgian Grand Prix,NOR,FP2,2.034
2024,14,Belgian Grand Prix,NOR,FP3,3.2945
2024,14,Belgian Grand Prix,OCO,FP2,1.571
2024,14,Belgian Grand Prix,OCO,FP3,4.7035
2024,14,Belgian Grand Prix,PER,FP1,2.44
2024,14,Belgian Grand Prix,PER,FP2,2.8425000000000002
2024,14,Belgian Grand Prix,PER,FP3,4.7045
2024,14,Belgian Grand Prix,PIA,FP1,0.0
2024,14,Belgian Grand Prix,PIA,FP2,4.045
2024,14,Belgian Grand Prix,PIA,FP3,1.5735000000000001
2024,14,Belgian Grand Prix,RIC,FP1,0.9565
2024,14,Belgian Grand Prix,RIC,FP2,0.673
2024,14,Belgian Grand Prix,RIC,FP3,6.0115
2024,14,Belgian Grand Prix,RUS,FP1,1.986
2024,14,Belgian Grand Prix,RUS,FP2,0.0
2024,14,Belgian Grand Prix,SAI,FP1,2.8685
2024,14,Belgian Grand Prix,SAI,FP2,2.4855
2024,14,Belgian Grand Prix,SAR,FP1,2.4185
2024,14,Belgian Grand Prix,SAR,FP2,1.421
2024,14,Belgian Grand Prix,STR,FP1,1.388
2024,14,Belgian Grand Prix,STR,FP2,0.617
2024,14,Belgian Grand Prix,STR,FP3,4.6065000000000005
2024,14,Belgian Grand Prix,TSU,FP1,1.206
2024,14,Belgian Grand Prix,TSU,FP2,1.152
2024,14,Belgian Grand Prix,TSU,FP3,7.0455
2024,14,Belgian Grand Prix,VER,FP1,3.234
2024,14,Belgian Grand Prix,VER,FP2,4.367
2024,14,Belgian Grand Prix,VER,FP3,0.0
2024,14,Belgian Grand Prix,ZHO,FP1,1.5739999999999998
2024,14,Belgian Grand Prix,ZHO,FP2,2.297
2024,15,Dutch Grand Prix,ALB,FP1,0.5445
2024,15,Dutch Grand Prix,ALB,FP2,0.4565
2024,15,Dutch Grand Prix,ALB,FP3,3.6959999999999997
2024,15,Dutch Grand Prix,ALO,FP1,2.476
2024,15,Dutch Grand Prix,ALO,FP2,0.6395
2024,15,Dutch Grand Prix,ALO,FP3,3.0395
2024,15,Dutch Grand Prix,BOT,FP2,1.0035
2024,15,Dutch Grand Prix,BOT,FP3,2.657
2024,15,Dutch Grand Prix,GAS,FP2,1.0485
2024,15,Dutch Grand Prix,GAS,FP3,0.0
2024,15,Dutch Grand Prix,HAM,FP1,0.0
2024,15,Dutch Grand Prix,HAM,FP2,0.0
2024,15,Dutch Grand Prix,HAM,FP3,3.787
2024,15,Dutch Grand Prix,HUL,FP1,0.546
2024,15,Dutch Grand Prix,HUL,FP2,1.2435
2024,15,Dutch Grand Prix,HUL,FP3,2.043
2024,15,Dutch Grand Prix,LEC,FP1,1.089
2024,15,Dutch Grand Prix,LEC,FP2,1.609
2024,15,Dutch Grand Prix,LEC,FP3,3.847
2024,15,Dutch Grand Prix,MAG,FP1,2.5709999999999997
2024,15,Dutch Grand Prix,MAG,FP2,1.3785
2024,15,Dutch Grand Prix,MAG,FP3,1.156
2024,15,Dutch Grand Prix,NOR,FP1,0.4515
2024,15,Dutch Grand Prix,NOR,FP2,3.2105
2024,15,Dutch Grand Prix,NOR,FP3,2.2685
2024,15,Dutch Grand Prix,OCO,FP1,2.8810000000000002
2024,15,Dutch Grand Prix,OCO,FP2,1.5310000000000001
2024,15,Dutch Grand Prix,OCO,FP3,1.332
2024,15,Dutch Grand Prix,PER,FP1,1.9409999999999998
2024,15,Dutch Grand Prix,PER,FP2,1.0155
2024,15,Dutch Grand Prix,PIA,FP1,0.6065
2024,15,Dutch Grand Prix,PIA,FP2,1.7225000000000001
2024,15,Dutch Grand Prix,PIA,FP3,2.702
2024,15,Dutch Grand Prix,RIC,FP1,3.014
2024,15,Dutch Grand Prix,RIC,FP2,1.8605
2024,15,Dutch Grand Prix,RIC,FP3,5.122
2024,15,Dutch Grand Prix,RUS,FP1,0.549
2024,15,Dutch Grand Prix,RUS,FP2,3.1535
2024,15,Dutch Grand Prix,RUS,FP3,3.6470000000000002
2024,15,Dutch Grand Prix,SAI,FP1,1.8355000000000001
2024,15,Dutch Grand Prix,SAI,FP2,1.307
2024,15,Dutch Grand Prix,SAI,FP3,2.278
2024,15,Dutch Grand Prix,SAR,FP1,2.388
2024,15,Dutch Grand Prix,SAR,FP2,0.579
2024,15,Dutch Grand Prix,SAR,FP3,3.9715
2024,15,Dutch Grand Prix,SHW,FP1,1.441
2024,15,Dutch Grand Prix,STR,FP1,1.7269999999999999
2024,15,Dutch Grand Prix,STR,FP2,0.9305
2024,15,Dutch Grand Prix,STR,FP3,2.7595
2024,15,Dutch Grand Prix,TSU,FP1,2.635
2024,15,Dutch Grand Prix,TSU,FP2,0.675
2024,15,Dutch Grand Prix,VER,FP1,1.064
2024,15,Dutch Grand Prix,VER,FP2,3.0765
2024,15,Dutch Grand Prix,VER,FP3,4.049
2024,15,Dutch Grand Prix,ZHO,FP1,0.748
2024,15,Dutch Grand Prix,ZHO,FP2,1.5425
2024,15,Dutch Grand Prix,ZHO,FP3,2.9290000000000003
2024,16,Italian Grand Prix,ALB,FP1,2.34
2024,16,Italian Grand Prix,ALB,FP2,3.089
2024,16,Italian Grand Prix,ALB,FP3,0.4225
2024,16,Italian Grand Prix,ALO,FP1,0.337
2024,16,Italian Grand Prix,ALO,FP2,3.482
2024,16,Italian Grand Prix,ALO,FP3,0.666
2024,16,Italian Grand Prix,ANT,FP1,0.943
2024,16,Italian Grand Prix,BOT,FP1,0.0975
2024,16,Italian Grand Prix,BOT,FP2,3.539
2024,16,Italian Grand Prix,BOT,FP3,1.537
2024,16,Italian Grand Prix,COL,FP1,3.488
2024,16,Italian Grand Prix,COL,FP2,1.843
2024,16,Italian Grand Prix,COL,FP3,1.2095
2024,16,Italian Grand Prix,GAS,FP1,1.8085
2024,16,Italian Grand Prix,GAS,FP2,1.6995
2024,16,Italian Grand Prix,GAS,FP3,1.01
2024,16,Italian Grand Prix,HAM,FP1,2.7095000000000002
2024,16,Italian Grand Prix,HAM,FP2,2.1855
2024,16,Italian Grand Prix,HAM,FP3,0.201
2024,16,Italian Grand Prix,HUL,FP1,0.86
2024,16,Italian Grand Prix,HUL,FP2,3.221
2024,16,Italian Grand Prix,HUL,FP3,2.6814999999999998
2024,16,Italian Grand Prix,LEC,FP1,2.213
2024,16,Italian Grand Prix,LEC,FP2,2.745
2024,16,Italian Grand Prix,LEC,FP3,0.0
2024,16,Italian Grand Prix,MAG,FP1,0.655
2024,16,Italian Grand Prix,MAG,FP2,0.0
2024,16,Italian Grand Prix,MAG,FP3,1.191
2024,16,Italian Grand Prix,NOR,FP1,1.098
2024,16,Italian Grand Prix,NOR,FP2,2.6795
2024,16,Italian Grand Prix,NOR,FP3,0.3085
2024,16,Italian Grand Prix,OCO,FP1,0.414
2024,16,Italian Grand Prix,OCO,FP2,0.054
2024,16,Italian Grand Prix,OCO,FP3,1.1455
2024,16,Italian Grand Prix,PER,FP1,0.831
2024,16,Italian Grand Prix,PER,FP2,2.356
